"Date","Price","Open","High","Low","Vol.","Change %"
"06/29/2023","4,400.84","4,411.72","4,417.35","4,389.83","26.45M","-0.28%"
"06/28/2023","4,413.25","4,399.47","4,420.26","4,395.46","31.31M","0.71%"
"06/27/2023","4,382.07","4,389.04","4,392.09","4,334.78","27.78M","0.25%"
"06/26/2023","4,371.30","4,359.95","4,372.35","4,315.90","38.47M","-0.01%"
"06/22/2023","4,371.81","4,405.48","4,406.64","4,367.77","34.05M","-1.67%"
"06/21/2023","4,445.99","4,524.91","4,524.91","4,436.54","35.82M","-1.79%"
"06/20/2023","4,526.85","4,592.26","4,593.16","4,526.71","29.66M","-1.76%"
"06/19/2023","4,607.76","4,655.89","4,656.05","4,606.15","27.56M","-1.14%"
"06/16/2023","4,660.76","4,673.92","4,681.17","4,653.55","96.38M","-0.11%"
"06/15/2023","4,665.83","4,674.58","4,676.96","4,626.25","39.78M","-0.36%"
"06/14/2023","4,682.92","4,660.48","4,705.21","4,649.30","42.13M","0.22%"
"06/13/2023","4,672.56","4,660.13","4,680.66","4,656.49","35.78M","0.94%"
"06/12/2023","4,629.24","4,646.19","4,655.11","4,621.12","28.82M","0.03%"
"06/09/2023","4,627.98","4,615.26","4,630.23","4,607.76","27.17M","0.36%"
"06/08/2023","4,611.20","4,622.39","4,626.35","4,604.27","28.28M","-0.16%"
"06/07/2023","4,618.72","4,615.79","4,633.70","4,601.34","29.78M","-0.06%"
"06/06/2023","4,621.70","4,599.13","4,625.56","4,587.18","26.25M","0.48%"
"06/05/2023","4,599.77","4,616.54","4,627.31","4,588.98","26.52M","0.04%"
"06/02/2023","4,597.78","4,517.95","4,599.30","4,515.69","41.57M","2.29%"
"06/01/2023","4,494.75","4,491.53","4,506.40","4,473.55","37.43M","0.71%"
"05/31/2023","4,463.10","4,483.36","4,509.10","4,460.67","147.24M","-1.36%"
"05/30/2023","4,524.59","4,549.79","4,560.12","4,520.21","31.39M","-0.27%"
"05/29/2023","4,536.65","4,567.78","4,573.63","4,533.79","16.25M","-0.12%"
"05/26/2023","4,542.03","4,510.73","4,547.57","4,488.21","30.07M","0.98%"
