"Date","Price","Open","High","Low","Vol.","Change %"
"06/18/2018","1,815.75","1,821.56","1,823.71","1,812.42","","-0.31%"
"06/15/2018","1,821.36","1,826.84","1,832.36","1,821.36","","-0.23%"
"06/14/2018","1,825.51","1,821.61","1,826.56","1,816.18","","0.24%"
"06/13/2018","1,821.17","1,824.53","1,824.53","1,816.94","","-0.20%"
"06/12/2018","1,824.88","1,827.25","1,833.92","1,824.44","","-0.13%"
"06/11/2018","1,827.25","1,831.88","1,836.68","1,821.69","","-0.23%"
"06/08/2018","1,831.45","1,830.83","1,837.31","1,829.89","","0.03%"
"06/07/2018","1,830.83","1,829.27","1,830.83","1,823.48","","0.06%"
"06/06/2018","1,829.77","1,843.41","1,844.28","1,829.33","","-0.71%"
"06/05/2018","1,842.85","1,838.84","1,850.08","1,837.96","","0.22%"
"06/04/2018","1,838.84","1,846.82","1,848.21","1,838.28","","-0.41%"
"06/01/2018","1,846.38","1,853.59","1,855.35","1,843.53","","-0.41%"
"05/30/2018","1,854.02","1,850.63","1,858.34","1,850.63","","0.18%"
"05/29/2018","1,850.63","1,855.02","1,855.02","1,844.47","","-0.27%"
"05/28/2018","1,855.58","1,856.30","1,864.20","1,855.58","","-0.24%"
"05/25/2018","1,860.12","1,848.73","1,860.12","1,845.06","","0.62%"
"05/24/2018","1,848.73","1,851.58","1,859.00","1,848.73","","-0.14%"
"05/23/2018","1,851.38","1,857.34","1,858.32","1,848.17","","-0.45%"
"05/22/2018","1,859.77","1,848.78","1,860.61","1,845.82","","0.56%"
"05/21/2018","1,849.34","1,856.58","1,861.85","1,849.21","","-0.32%"
"05/18/2018","1,855.19","1,845.10","1,861.52","1,843.68","","0.51%"
"05/17/2018","1,845.70","1,844.26","1,848.28","1,844.03","","0.08%"
"05/16/2018","1,844.19","1,843.54","1,853.02","1,840.98","","-0.12%"
"05/15/2018","1,846.43","1,841.96","1,850.38","1,840.64","","0.18%"
"05/14/2018","1,843.09","1,845.24","1,845.24","1,835.98","","-0.12%"
"05/11/2018","1,845.24","1,831.08","1,846.75","1,829.67","","0.77%"
"05/10/2018","1,831.08","1,820.80","1,831.08","1,820.80","","0.53%"
