"Date","Price","Open","High","Low","Vol.","Change %"
"09/24/2020","619.96","618.30","622.18","614.62","28.02M","-0.38%"
"09/23/2020","622.34","627.48","631.70","619.22","43.78M","-0.37%"
"09/22/2020","624.62","631.59","635.87","624.60","25.22M","-0.90%"
"09/21/2020","630.32","653.89","653.89","630.32","35.81M","-4.29%"
"09/18/2020","658.54","661.61","664.22","654.36","42.40M","-0.71%"
"09/17/2020","663.25","657.80","664.49","655.68","22.84M","0.31%"
"09/16/2020","661.19","663.26","667.32","660.23","25.48M","-0.36%"
"09/15/2020","663.61","659.93","667.03","657.73","24.97M","0.38%"
"09/14/2020","661.13","641.09","661.66","640.84","37.83M","3.95%"
"09/11/2020","636.03","639.35","640.51","635.86","14.70M","-0.30%"
"09/10/2020","637.95","632.90","638.09","630.61","14.53M","0.98%"
"09/09/2020","631.74","626.70","632.01","625.59","20.08M","0.67%"
"09/08/2020","627.56","640.54","640.88","623.52","35.17M","-2.15%"
"09/07/2020","641.33","641.06","644.76","639.43","15.76M","0.32%"
"09/04/2020","639.29","643.10","644.72","638.57","21.22M","-1.05%"
"09/03/2020","646.08","645.62","648.25","643.42","23.95M","0.29%"
"09/02/2020","644.20","642.17","646.37","641.02","23.83M","0.72%"
"09/01/2020","639.60","636.63","639.73","636.03","24.02M","0.89%"
"08/31/2020","633.98","635.22","641.60","633.96","37.10M","-0.08%"
"08/28/2020","634.47","631.82","636.16","629.69","19.36M","0.22%"
"08/27/2020","633.09","634.45","637.64","631.40","10.05M","-0.43%"
"08/26/2020","635.84","628.50","638.02","627.03","12.32M","1.03%"
"08/25/2020","629.34","634.74","636.76","625.11","13.10M","-0.51%"
"08/24/2020","632.56","636.65","638.90","630.83","11.29M","-0.11%"
"08/21/2020","633.27","637.81","640.94","629.68","18.21M","-0.57%"
"08/20/2020","636.92","644.29","644.29","635.02","15.63M","-1.45%"
"08/19/2020","646.27","643.83","648.38","642.23","24.99M","0.36%"
"08/18/2020","643.98","636.57","644.06","635.85","21.84M","1.08%"
"08/17/2020","637.12","633.83","638.71","632.59","13.32M","0.43%"
"08/14/2020","634.37","636.45","636.45","630.32","13.59M","-0.46%"
"08/13/2020","637.27","635.06","637.27","631.14","15.83M","0.36%"
"08/12/2020","634.97","627.40","635.41","626.54","16.06M","1.37%"
"08/11/2020","626.39","619.71","626.84","619.71","16.47M","1.47%"
"08/10/2020","617.33","627.79","627.79","613.75","37.17M","-2.42%"
"08/07/2020","632.63","641.33","641.47","631.14","16.59M","-1.24%"
"08/06/2020","640.60","639.37","642.20","635.89","16.78M","0.45%"
"08/05/2020","637.75","633.50","641.32","633.50","25.00M","1.47%"
"08/04/2020","628.50","616.64","628.53","615.12","25.91M","2.18%"
"08/03/2020","615.07","617.58","619.55","613.33","24.67M","-0.41%"
"07/31/2020","617.61","620.75","624.17","612.31","29.05M","-0.20%"
"07/30/2020","618.86","629.68","631.05","618.86","30.86M","-2.14%"
"07/29/2020","632.37","634.18","637.23","629.30","17.83M","-0.20%"
"07/28/2020","633.62","629.04","638.42","629.04","23.60M","1.20%"
"07/27/2020","626.08","638.09","641.78","626.05","21.88M","-1.30%"
"07/24/2020","634.32","633.49","638.50","628.43","28.96M","-0.94%"
"07/23/2020","640.35","646.16","646.96","634.64","21.14M","-1.14%"
"07/22/2020","647.76","633.90","647.93","630.26","38.75M","1.49%"
"07/21/2020","638.27","656.60","663.50","630.34","66.39M","-2.28%"
"07/20/2020","653.15","641.83","653.23","638.20","22.57M","1.82%"
"07/17/2020","641.48","637.71","645.86","634.90","20.35M","0.62%"
"07/16/2020","637.55","636.66","640.16","630.98","22.51M","0.04%"
"07/15/2020","637.29","631.54","642.51","630.94","25.18M","1.28%"
"07/14/2020","629.24","626.74","631.37","619.53","21.03M","-0.23%"
