"Date","Price","Open","High","Low","Vol.","Change %"
"05/21/2021","1,112.00","1,105.47","1,112.38","1,102.17","32.02K","0.72%"
"05/20/2021","1,104.08","1,094.94","1,104.36","1,094.94","25.69K","1.66%"
"05/19/2021","1,086.01","1,088.21","1,089.99","1,085.38","17.40K","-0.22%"
"05/18/2021","1,088.44","1,082.99","1,088.44","1,079.88","11.03K","0.42%"
"05/17/2021","1,083.94","1,076.24","1,086.41","1,076.24","14.03K","0.86%"
"05/14/2021","1,074.68","1,071.21","1,075.86","1,067.17","15.80K","0.32%"
"05/13/2021","1,071.25","1,077.33","1,077.33","1,069.72","10.15K","-0.43%"
"05/12/2021","1,075.87","1,061.95","1,075.87","1,060.36","15.05K","1.36%"
"05/11/2021","1,061.41","1,070.44","1,072.14","1,061.41","10.11K","-1.04%"
"05/10/2021","1,072.56","1,069.22","1,072.88","1,067.25","8.13K","0.44%"
"05/07/2021","1,067.88","1,069.05","1,071.53","1,066.41","4.50K","0.28%"
"05/06/2021","1,064.86","1,067.56","1,069.12","1,064.86","9.78K","-0.23%"
"05/05/2021","1,067.32","1,068.70","1,068.77","1,064.56","14.68K","-0.35%"
"05/04/2021","1,071.03","1,071.15","1,078.05","1,070.20","32.44K","0.11%"
"05/03/2021","1,069.87","1,065.42","1,069.94","1,064.40","6.93K","0.15%"
"04/30/2021","1,068.28","1,064.11","1,068.90","1,062.55","12.82K","0.46%"
"04/29/2021","1,063.44","1,058.57","1,066.98","1,056.71","10.97K","0.52%"
"04/28/2021","1,057.91","1,060.08","1,062.18","1,054.59","18.83K","-0.52%"
"04/26/2021","1,063.41","1,052.42","1,063.41","1,047.51","11.05K","1.08%"
"04/23/2021","1,052.03","1,050.30","1,057.44","1,050.30","14.36K","0.24%"
"04/22/2021","1,049.47","1,049.07","1,052.26","1,045.80","60.33K","-0.10%"
"04/21/2021","1,050.55","1,057.35","1,057.35","1,045.96","15.94K","-0.09%"
"04/20/2021","1,051.49","1,050.50","1,055.18","1,047.93","21.93K","0.17%"
"04/19/2021","1,049.66","1,044.22","1,058.93","1,041.54","22.01K","0.39%"
"04/16/2021","1,045.54","1,038.13","1,045.54","1,037.81","30.04K","0.96%"
"04/15/2021","1,035.64","1,032.82","1,039.00","1,030.97","33.61K","0.09%"
"04/14/2021","1,034.68","1,030.32","1,034.68","1,026.01","12.67K","0.46%"
"04/13/2021","1,029.90","1,020.72","1,029.90","1,020.72","25.62K","1.08%"
"04/12/2021","1,018.90","1,010.84","1,021.68","1,009.60","78.95K","0.51%"
"04/09/2021","1,013.72","1,008.97","1,016.21","1,008.10","35.27K","0.20%"
"04/08/2021","1,011.71","1,004.62","1,013.41","1,003.74","42.95K","0.58%"
"04/07/2021","1,005.87","996.86","1,005.87","996.79","44.07K","1.27%"
"04/06/2021","993.29","994.62","997.61","990.54","26.21K","-0.13%"
"04/01/2021","994.62","989.44","996.68","988.67","26.33K","0.08%"
"03/31/2021","993.80","988.20","993.80","987.74","21.76K","0.48%"
"03/30/2021","989.08","987.23","989.08","983.90","31.12K","0.53%"
"03/29/2021","983.89","983.55","986.31","979.58","19.13K","0.49%"
"03/26/2021","979.05","976.20","979.09","975.18","7.95K","0.16%"
"03/25/2021","977.51","980.59","983.19","975.04","14.27K","-0.52%"
"03/24/2021","982.63","983.63","987.36","981.84","17.64K","-0.33%"
"03/23/2021","985.84","991.77","991.77","984.89","20.49K","-0.40%"
"03/22/2021","989.81","987.74","989.81","986.42","14.24K","0.27%"
"03/19/2021","987.17","985.14","990.79","985.14","6.52K","-0.04%"
"03/18/2021","987.61","991.85","997.30","987.61","23.98K","-0.44%"
"03/17/2021","991.97","990.55","994.27","990.55","5.26K","0.14%"
"03/16/2021","990.63","995.09","997.99","990.49","12.49K","-0.36%"
"03/15/2021","994.19","988.94","998.13","988.60","25.43K","0.43%"
"03/12/2021","989.93","987.94","991.10","986.51","12.30K","0.25%"
"03/11/2021","987.46","984.91","989.27","983.77","7.95K","0.00%"
"03/10/2021","987.44","991.00","992.31","987.44","10.37K","-0.47%"
"03/09/2021","992.13","989.94","995.25","989.94","25.50K","0.19%"
"03/08/2021","990.23","990.17","991.95","985.76","46.64K","-0.05%"
"03/05/2021","990.73","981.96","991.20","981.47","52.03K","0.73%"
"03/04/2021","983.56","977.17","983.56","977.17","9.48K","0.64%"
