"Date","Price","Open","High","Low","Vol.","Change %"
"01/02/2019","902.83","891.23","904.81","885.98","10.47M","1.26%"
"12/28/2018","891.56","880.06","895.03","880.06","9.19M","1.46%"
"12/27/2018","878.70","893.06","902.92","878.70","10.12M","-1.61%"
"12/21/2018","893.10","899.48","899.48","882.44","22.66M","-0.76%"
"12/20/2018","899.92","907.97","907.97","892.34","14.50M","-1.19%"
"12/19/2018","910.73","919.12","919.12","910.73","14.35M","-0.92%"
"12/18/2018","919.20","925.86","925.86","915.58","13.03M","-0.73%"
"12/17/2018","925.96","934.43","934.43","925.20","12.33M","-1.06%"
"12/14/2018","935.84","933.97","936.28","929.12","12.99M","0.17%"
"12/13/2018","934.24","926.76","935.30","922.13","12.70M","0.84%"
"12/12/2018","926.47","922.63","926.74","914.71","14.04M","0.46%"
"12/11/2018","922.24","914.78","929.78","914.78","13.06M","0.88%"
"12/10/2018","914.23","922.47","923.78","909.83","13.30M","-1.02%"
"12/07/2018","923.65","910.90","929.60","910.90","13.04M","1.42%"
"12/06/2018","910.70","928.82","928.82","907.60","13.78M","-1.96%"
"12/05/2018","928.93","930.50","931.78","918.88","10.38M","-0.24%"
"12/04/2018","931.18","928.08","934.65","926.24","10.82M","0.32%"
"12/03/2018","928.24","931.32","945.80","928.24","13.63M","0.00%"
"11/30/2018","928.23","926.13","931.85","925.32","28.14M","0.26%"
"11/29/2018","925.86","926.24","935.79","925.09","13.04M","0.02%"
"11/28/2018","925.66","927.84","930.54","920.36","13.14M","-0.23%"
"11/27/2018","927.77","935.57","940.10","921.44","13.01M","-0.83%"
"11/26/2018","935.56","917.50","936.63","917.50","12.79M","2.05%"
"11/23/2018","916.75","898.96","918.51","896.51","10.83M","1.97%"
"11/22/2018","899.07","901.35","902.44","895.05","8.78M","-0.26%"
"11/21/2018","901.40","898.27","902.29","894.77","14.43M","0.35%"
"11/20/2018","898.25","911.91","911.91","890.82","15.64M","-1.66%"
"11/19/2018","913.40","911.14","929.28","911.14","11.26M","0.23%"
"11/16/2018","911.34","906.13","919.18","903.23","11.23M","0.59%"
"11/15/2018","906.03","927.02","931.04","904.90","12.68M","-2.24%"
"11/14/2018","926.77","924.67","929.63","919.95","14.00M","0.19%"
"11/13/2018","925.04","936.26","940.62","921.92","16.43M","-1.09%"
"11/12/2018","935.25","937.38","943.70","934.09","11.13M","-0.24%"
"11/09/2018","937.54","936.07","939.45","926.95","17.75M","0.14%"
"11/08/2018","936.20","927.73","945.14","927.73","17.30M","0.92%"
"11/07/2018","927.70","910.98","928.75","910.98","19.60M","1.90%"
"11/06/2018","910.38","908.22","913.60","901.23","19.24M","0.31%"
"11/05/2018","907.56","917.91","918.80","900.21","11.43M","-1.13%"
"11/02/2018","917.89","915.10","927.87","914.90","14.31M","0.41%"
"11/01/2018","914.11","902.86","923.77","902.76","16.41M","1.30%"
"10/31/2018","902.39","891.52","906.00","891.52","16.03M","1.42%"
"10/30/2018","889.74","894.20","896.29","877.65","13.15M","-0.47%"
"10/29/2018","893.93","873.90","897.99","873.90","10.57M","2.34%"
"10/26/2018","873.46","878.88","884.88","870.04","13.82M","-0.34%"
"10/25/2018","876.46","888.14","888.14","871.69","15.14M","-1.52%"
"10/24/2018","890.03","886.98","898.27","883.41","12.80M","0.39%"
"10/23/2018","886.53","910.59","910.59","884.76","14.51M","-2.68%"
"10/22/2018","910.91","916.37","921.94","908.80","9.66M","-0.48%"
