"Date","Price","Open","High","Low","Vol.","Change %"
"07/22/2020","6,265.56","6,312.50","6,318.33","6,221.03","46.97M","-0.60%"
"07/21/2020","6,303.67","6,266.25","6,330.29","6,266.25","34.07M","0.61%"
"07/20/2020","6,265.73","6,220.97","6,265.73","6,163.32","12.37M","0.71%"
"07/17/2020","6,221.25","6,261.81","6,268.83","6,206.22","36.59M","-0.65%"
"07/16/2020","6,261.81","6,262.05","6,277.50","6,182.06","22.03M","-0.04%"
"07/15/2020","6,264.19","6,091.18","6,288.93","6,091.18","23.35M","2.86%"
"07/14/2020","6,090.14","6,094.72","6,094.72","5,980.50","22.06M","-0.08%"
"07/13/2020","6,094.72","6,054.48","6,133.90","6,048.88","17.37M","0.68%"
"07/10/2020","6,053.42","5,969.92","6,053.87","5,934.14","21.27M","1.35%"
"07/09/2020","5,972.94","6,044.30","6,088.41","5,961.60","21.19M","-1.09%"
"07/08/2020","6,038.76","6,142.42","6,145.33","6,031.06","18.52M","-1.68%"
"07/07/2020","6,141.69","6,128.62","6,160.52","6,080.18","16.33M","0.21%"
"07/06/2020","6,128.55","6,046.73","6,157.66","6,046.73","19.35M","1.63%"
"07/03/2020","6,030.06","6,096.45","6,128.87","6,018.72","16.82M","-1.10%"
"07/02/2020","6,097.25","5,993.86","6,131.70","5,993.86","31.06M","1.76%"
"07/01/2020","5,991.59","5,974.80","6,013.97","5,901.38","18.53M","0.30%"
"06/30/2020","5,973.90","6,030.25","6,030.25","5,908.74","29.53M","-0.94%"
"06/29/2020","6,030.38","5,970.43","6,048.82","5,948.83","51.11M","1.02%"
"06/26/2020","5,969.75","5,976.34","6,042.13","5,885.77","26.68M","-0.11%"
"06/25/2020","5,976.34","6,001.01","6,001.01","5,875.15","58.97M","-0.39%"
"06/24/2020","5,999.56","6,166.43","6,241.90","5,993.85","27.06M","-2.88%"
"06/23/2020","6,177.33","6,130.63","6,223.41","6,100.72","29.23M","0.69%"
"06/22/2020","6,134.99","6,174.38","6,193.24","6,101.83","32.29M","-0.64%"
"06/19/2020","6,174.68","6,175.76","6,231.00","6,149.28","49.04M","-0.02%"
"06/18/2020","6,175.76","6,120.97","6,207.35","6,051.77","33.36M","0.94%"
"06/17/2020","6,118.55","6,078.00","6,193.65","6,068.08","40.27M","0.68%"
"06/16/2020","6,077.32","5,931.87","6,192.32","5,931.87","37.98M","2.85%"
"06/15/2020","5,908.71","5,885.62","5,930.41","5,746.23","31.17M","0.40%"
"06/12/2020","5,885.35","5,851.20","5,955.86","5,768.44","27.11M","0.58%"
"06/11/2020","5,851.20","6,067.77","6,067.77","5,827.04","41.41M","-4.20%"
"06/10/2020","6,107.42","6,131.90","6,239.94","6,085.76","31.79M","-0.42%"
"06/09/2020","6,132.89","6,294.25","6,313.23","6,130.36","43.83M","-2.55%"
"06/08/2020","6,293.60","6,359.21","6,361.39","6,265.94","36.91M","-1.03%"
"06/05/2020","6,358.90","6,239.35","6,360.90","6,239.35","45.33M","1.91%"
"06/04/2020","6,239.51","6,224.32","6,261.37","6,170.51","42.96M","0.24%"
"06/03/2020","6,224.32","6,043.09","6,226.40","6,043.09","43.06M","3.01%"
"06/02/2020","6,042.42","6,003.13","6,076.99","5,998.38","40.56M","0.81%"
"06/01/2020","5,993.85","5,903.28","5,998.61","5,903.28","28.00M","1.79%"
"05/29/2020","5,888.55","5,933.50","5,933.50","5,832.81","201.51M","-0.76%"
"05/28/2020","5,933.64","5,903.56","5,954.30","5,866.79","46.79M","0.53%"
"05/27/2020","5,902.25","5,874.63","5,958.54","5,829.37","57.93M","0.47%"
"05/26/2020","5,874.63","5,722.57","5,899.63","5,722.57","33.43M","2.66%"
"05/25/2020","5,722.57","5,652.87","5,725.86","5,639.65","11.75M","1.23%"
"05/22/2020","5,652.83","5,629.54","5,675.03","5,556.98","30.41M","0.42%"
"05/21/2020","5,629.31","5,652.15","5,705.67","5,567.32","28.55M","-0.40%"
"05/20/2020","5,652.15","5,582.58","5,652.15","5,499.68","31.01M","1.25%"
"05/19/2020","5,582.58","5,602.00","5,681.34","5,526.96","36.35M","-0.22%"
"05/18/2020","5,595.06","5,279.26","5,597.27","5,279.26","31.13M","5.98%"
"05/15/2020","5,279.26","5,278.50","5,360.42","5,238.88","52.47M","0.02%"
"05/14/2020","5,277.98","5,320.52","5,325.03","5,145.43","43.23M","-0.89%"
"05/13/2020","5,325.20","5,391.18","5,391.18","5,306.01","51.59M","-1.23%"
"05/12/2020","5,391.57","5,412.66","5,451.33","5,373.02","52.87M","-0.38%"
"05/11/2020","5,412.08","5,507.65","5,558.66","5,404.25","65.87M","-1.74%"
"05/08/2020","5,507.65","5,423.99","5,554.57","5,423.99","13.23M","1.55%"
"05/07/2020","5,423.78","5,322.15","5,455.06","5,322.15","33.78M","2.17%"
"05/06/2020","5,308.81","5,384.14","5,399.99","5,298.04","33.90M","-1.32%"
"05/05/2020","5,379.69","5,386.56","5,484.39","5,371.81","35.36M","-0.13%"
"05/04/2020","5,386.49","5,602.75","5,602.75","5,379.15","38.87M","-3.86%"
"04/30/2020","5,603.00","5,708.82","5,805.20","5,572.79","39.63M","-1.48%"
"04/29/2020","5,687.36","5,480.94","5,693.19","5,480.07","43.40M","3.76%"
"04/28/2020","5,481.11","5,398.52","5,507.08","5,387.48","36.48M","1.63%"
"04/27/2020","5,393.27","5,295.53","5,442.32","5,295.53","28.58M","1.86%"
"04/24/2020","5,294.95","5,263.34","5,354.23","5,192.18","34.56M","0.61%"
"04/23/2020","5,262.61","5,239.84","5,275.76","5,190.22","53.36M","0.58%"
"04/22/2020","5,232.33","5,120.74","5,264.34","5,120.74","42.80M","2.18%"
"04/21/2020","5,120.60","5,234.49","5,234.49","5,113.73","30.36M","-2.19%"
"04/20/2020","5,235.49","5,277.52","5,330.79","5,218.59","47.45M","-0.80%"
"04/17/2020","5,277.52","5,093.99","5,321.93","5,093.99","42.64M","3.83%"
"04/16/2020","5,082.99","4,971.13","5,113.91","4,971.13","69.04M","2.27%"
"04/15/2020","4,970.39","5,183.57","5,183.57","4,966.54","57.18M","-4.11%"
"04/14/2020","5,183.34","5,304.74","5,317.14","5,160.47","46.01M","-2.00%"
"04/09/2020","5,289.18","5,109.84","5,314.17","5,109.84","46.73M","3.51%"
"04/08/2020","5,109.84","5,115.03","5,125.50","5,041.56","36.17M","-0.10%"
"04/07/2020","5,115.00","5,017.73","5,260.42","5,017.73","50.75M","1.95%"
"04/06/2020","5,017.09","4,787.89","5,022.83","4,787.89","37.13M","4.86%"
"04/03/2020","4,784.67","4,877.79","4,902.48","4,771.78","77.71M","-1.96%"
"04/02/2020","4,880.11","4,993.14","5,024.12","4,864.21","40.82M","-2.22%"
"04/01/2020","4,990.98","5,138.91","5,138.91","4,938.41","45.69M","-3.16%"
"03/31/2020","5,153.65","4,966.96","5,153.65","4,966.96","103.08M","4.25%"
"03/30/2020","4,943.36","4,915.60","4,959.16","4,753.04","36.52M","0.55%"
"03/27/2020","4,916.40","5,176.90","5,176.90","4,887.48","39.40M","-5.39%"
"03/26/2020","5,196.71","4,970.05","5,196.71","4,886.30","43.95M","4.56%"
"03/25/2020","4,970.21","4,787.96","5,080.12","4,775.70","57.41M","3.95%"
"03/24/2020","4,781.29","4,486.12","4,781.29","4,486.12","57.20M","6.94%"
"03/23/2020","4,470.97","4,597.93","4,597.93","4,249.92","63.19M","-2.89%"
"03/20/2020","4,603.87","4,433.15","4,783.84","4,433.15","92.54M","3.88%"
"03/19/2020","4,432.01","4,368.20","4,465.53","4,273.04","56.94M","1.50%"
"03/18/2020","4,366.53","4,731.28","4,731.28","4,300.22","71.01M","-7.72%"
"03/17/2020","4,731.85","4,740.55","4,860.80","4,500.72","61.60M","-0.18%"
"03/16/2020","4,740.39","5,147.15","5,147.15","4,507.97","63.16M","-7.93%"
"03/13/2020","5,148.43","5,126.90","5,481.01","5,099.53","60.90M","0.44%"
"03/12/2020","5,125.94","5,689.97","5,689.97","5,081.45","75.19M","-9.94%"
"03/11/2020","5,691.44","5,825.98","5,944.86","5,687.43","45.68M","-2.32%"
"03/10/2020","5,826.65","5,870.50","6,113.94","5,787.53","51.59M","-0.65%"
"03/09/2020","5,864.70","6,264.73","6,265.11","5,848.42","46.28M","-6.41%"
"03/06/2020","6,266.53","6,401.95","6,401.95","6,187.59","104.30M","-2.81%"
"03/05/2020","6,447.68","6,548.13","6,599.04","6,398.94","53.47M","-1.39%"
"03/04/2020","6,538.60","6,487.15","6,578.87","6,486.51","41.56M","0.80%"
"03/03/2020","6,486.69","6,389.11","6,608.46","6,389.11","55.14M","1.55%"
"03/02/2020","6,387.52","6,394.19","6,528.10","6,297.61","49.69M","-0.15%"
"02/28/2020","6,397.37","6,566.96","6,566.96","6,327.03","68.27M","-2.62%"
"02/27/2020","6,569.60","6,828.78","6,828.78","6,476.63","44.74M","-3.84%"
"02/26/2020","6,832.11","6,828.14","6,865.32","6,611.61","39.45M","0.07%"
"02/25/2020","6,827.31","6,925.38","7,002.21","6,826.96","31.12M","-1.41%"
"02/24/2020","6,925.19","7,240.19","7,240.19","6,913.31","31.33M","-4.35%"
"02/21/2020","7,240.19","7,235.27","7,266.96","7,174.60","19.37M","0.06%"
"02/20/2020","7,235.63","7,254.49","7,283.06","7,212.05","26.32M","-0.27%"
"02/19/2020","7,255.14","7,156.41","7,266.20","7,156.41","38.06M","1.39%"
"02/18/2020","7,155.88","7,158.11","7,201.01","7,118.53","26.07M","-0.02%"
"02/17/2020","7,157.21","7,170.50","7,209.42","7,133.16","11.04M","-0.19%"
"02/14/2020","7,171.10","7,155.01","7,207.07","7,155.01","19.52M","0.08%"
"02/13/2020","7,165.70","7,193.04","7,193.04","7,102.84","41.06M","-0.55%"
"02/12/2020","7,204.97","7,156.24","7,207.33","7,132.31","44.48M","0.66%"
"02/11/2020","7,157.67","7,065.51","7,159.32","7,065.51","39.63M","1.30%"
"02/10/2020","7,065.53","7,152.25","7,155.43","7,048.51","42.76M","-1.20%"
"02/07/2020","7,151.47","7,189.15","7,189.15","7,095.56","22.62M","-0.50%"
"02/06/2020","7,187.17","7,209.32","7,234.91","7,162.79","37.34M","-0.17%"
"02/05/2020","7,199.29","7,126.31","7,256.23","7,117.06","28.89M","0.91%"
"02/04/2020","7,134.42","7,100.85","7,160.22","7,089.60","55.46M","0.52%"
"02/03/2020","7,097.51","7,011.57","7,103.15","7,010.79","25.43M","1.42%"
"01/31/2020","6,998.20","7,078.25","7,130.72","6,981.96","23.28M","-1.14%"
"01/30/2020","7,078.77","7,167.04","7,167.04","7,060.30","25.46M","-1.26%"
"01/29/2020","7,169.25","7,076.66","7,171.58","7,076.66","29.59M","1.28%"
"01/28/2020","7,078.30","7,056.98","7,095.85","6,982.69","20.81M","0.32%"
"01/27/2020","7,056.03","7,177.92","7,177.92","7,015.99","33.72M","-1.74%"
"01/24/2020","7,180.80","7,119.60","7,220.79","7,119.60","25.46M","0.84%"
"01/23/2020","7,120.67","7,169.89","7,186.44","7,112.65","25.29M","-0.69%"
"01/22/2020","7,170.46","7,139.39","7,193.43","7,129.44","29.49M","0.43%"
"01/21/2020","7,139.85","7,185.43","7,185.43","7,125.36","49.75M","-0.62%"
"01/20/2020","7,184.64","7,199.85","7,210.77","7,170.85","22.48M","-0.14%"
"01/17/2020","7,194.50","7,157.63","7,217.03","7,157.63","39.45M","0.53%"
"01/16/2020","7,156.86","7,169.32","7,195.18","7,139.57","19.65M","-0.18%"
"01/15/2020","7,169.88","7,238.53","7,250.45","7,169.88","22.86M","-1.09%"
"01/14/2020","7,249.22","7,236.48","7,269.23","7,183.59","28.70M","0.10%"
"01/13/2020","7,242.21","7,274.28","7,296.32","7,230.48","13.85M","-0.44%"
"01/10/2020","7,274.19","7,258.23","7,385.53","7,257.10","31.11M","0.34%"
"01/09/2020","7,249.62","7,216.31","7,278.80","7,216.31","22.62M","0.52%"
"01/08/2020","7,211.87","7,238.18","7,238.18","7,173.66","22.86M","-0.48%"
"01/07/2020","7,246.53","7,213.80","7,262.01","7,209.96","21.78M","0.50%"
"01/06/2020","7,210.64","7,242.42","7,242.42","7,086.93","16.80M","-0.43%"
"01/03/2020","7,242.09","7,314.39","7,314.39","7,186.08","12.69M","-1.00%"
"01/02/2020","7,314.94","7,171.65","7,327.69","7,171.65","12.51M","1.83%"
"12/31/2019","7,183.41","7,186.50","7,193.92","7,167.59","3.46M","0.00%"
"12/30/2019","7,183.21","7,259.40","7,288.16","7,182.93","12.83M","-1.06%"
"12/27/2019","7,259.87","7,223.00","7,273.26","7,215.71","5.98M","0.51%"
